pt_root_id,strategy,cell_type,Exc/Inh,num_synapses
864691135954150435,axon_partially_extended,PTC,Inh,2554
864691136067205016,axon_partially_extended,L5ET,Exc,184
864691136924515300,axon_partially_extended,L2c,Exc,244
864691135489836346,axon_partially_extended,L3b,Exc,343
864691135849426270,axon_partially_extended,L5a,Exc,551
864691135773460043,axon_partially_extended,L3a,Exc,305
864691134919349258,axon_partially_extended,L3a,Exc,277
864691135990134784,axon_partially_extended,L3b,Exc,294
864691135469060236,axon_partially_extended,L2c,Exc,447
864691135617640041,axon_partially_extended,L3b,Exc,420
864691136424640047,axon_partially_extended,L5b,Exc,252
864691134949350652,axon_partially_extended,L3b,Exc,418
864691134919403530,axon_partially_extended,L4a,Exc,416
864691136313406781,axon_partially_extended,L4b,Exc,1068
864691135067197252,axon_partially_extended,L4a,Exc,474
864691135996497834,axon_partially_extended,L4a,Exc,862
864691135782714704,axon_partially_extended,L4b,Exc,290
864691135941435393,axon_partially_extended,L4b,Exc,394
864691134949237756,axon_partially_extended,L4b,Exc,284
864691136006393034,axon_partially_extended,PTC,Inh,7515
864691135339516390,axon_partially_extended,DTC,Inh,9032
864691134949221372,axon_partially_extended,L3b,Exc,597
864691135211756736,axon_partially_extended,L6tall-c,Exc,134
864691135941276838,axon_partially_extended,L3b,Exc,445
864691135339530726,axon_partially_extended,L4a,Exc,477
864691135640625979,axon_partially_extended,L4b,Exc,387
864691135866427006,axon_partially_extended,L5a,Exc,846
864691135877954899,axon_partially_extended,L5ET,Exc,357
864691136437883550,axon_partially_extended,L4c,Exc,782
864691135993429185,axon_partially_extended,L4a,Exc,934
864691135591925003,axon_partially_extended,L4c,Exc,500
864691135375107272,axon_partially_extended,L4c,Exc,730
864691135727250239,axon_partially_extended,L5b,Exc,818
864691135067181124,axon_partially_extended,L5b,Exc,452
864691136176750854,axon_partially_extended,L4a,Exc,1282
864691136136516747,axon_partially_extended,L6short-a,Exc,497
864691135755384269,axon_partially_extended,L4c,Exc,577
864691135361689159,axon_partially_extended,L5a,Exc,664
864691135342823877,axon_partially_extended,L6tall-a,Exc,195
864691136742470492,axon_partially_extended,L5a,Exc,477
864691135809158685,axon_partially_extended,L4c,Exc,679
864691136425073455,axon_partially_extended,L6tall-a,Exc,836
864691135640865083,axon_partially_extended,L6short-a,Exc,373
864691136579434260,axon_partially_extended,L6short-a,Exc,588
864691135591944203,axon_partially_extended,DTC,Inh,9323
864691135214505784,axon_partially_extended,DTC,Inh,2185
864691135763975990,axon_partially_extended,DTC,Inh,2075
864691135578571013,axon_partially_extended,L4b,Exc,401
864691135274195217,axon_partially_extended,L2c,Exc,412
864691136012955555,axon_partially_extended,L6tall-a,Exc,197
864691135510790921,axon_partially_extended,L2c,Exc,157
864691136136621707,axon_partially_extended,L2c,Exc,171
864691135350334935,axon_partially_extended,L2c,Exc,375
864691134990291066,axon_partially_extended,L3b,Exc,669
864691135867413893,axon_partially_extended,L4b,Exc,357
864691135276601317,axon_partially_extended,L4b,Exc,198
864691135742247787,axon_partially_extended,L4c,Exc,750
864691135939049988,axon_partially_extended,L4a,Exc,360
864691135384176602,axon_partially_extended,L4b,Exc,846
864691135430859056,axon_partially_extended,L5b,Exc,1515
864691135697785242,axon_partially_extended,L4b,Exc,161
864691135455875690,axon_partially_extended,L6tall-b,Exc,35
864691136042688854,axon_partially_extended,L6tall-a,Exc,191
864691135727278655,axon_partially_extended,L6tall-c,Exc,94
864691134966166303,axon_partially_extended,L6tall-c,Exc,175
864691135817419343,axon_partially_extended,L6tall-a,Exc,235
864691136579358228,axon_partially_extended,L6tall-a,Exc,267
864691135773635403,axon_partially_extended,L6short-b,Exc,185
864691135778604640,axon_partially_extended,L6tall-c,Exc,134
864691135787093956,axon_partially_extended,L6tall-c,Exc,167
864691135852558279,axon_partially_extended,L6tall-b,Exc,257
864691136967985870,axon_partially_extended,L6tall-a,Exc,324
864691135105881165,axon_partially_extended,L6tall-c,Exc,217
864691136725353725,axon_partially_extended,L6tall-c,Exc,258
864691135578646533,axon_partially_extended,L6tall-a,Exc,268
864691136021997560,axon_partially_extended,L6short-b,Exc,208
864691135685952695,axon_partially_extended,L6tall-a,Exc,304
864691135476581440,axon_partially_extended,L6tall-b,Exc,245
864691135527713115,axon_partially_extended,L6tall-a,Exc,462
864691135993615041,axon_partially_extended,L6tall-c,Exc,295
864691136927119946,axon_partially_extended,L6tall-a,Exc,174
864691135350420951,axon_partially_extended,L6tall-a,Exc,167
864691135083577335,axon_partially_extended,L6tall-a,Exc,348
864691135773640699,axon_partially_extended,L6tall-c,Exc,155
864691136905458866,axon_partially_extended,L6tall-a,Exc,401
864691135489973562,axon_partially_extended,L5NP,Exc,974
864691135503293250,axon_partially_extended,L6tall-a,Exc,159
864691135369002233,axon_partially_extended,L6tall-a,Exc,337
864691135510846217,axon_partially_extended,L6tall-a,Exc,385
864691135773611851,axon_partially_extended,L5NP,Exc,412
864691135447540882,axon_partially_extended,L6tall-a,Exc,235
864691135196037930,axon_partially_extended,L6tall-a,Exc,347
864691135866223998,axon_partially_extended,L6tall-b,Exc,158
864691135448127316,axon_partially_extended,L5NP,Exc,191
864691135764062006,axon_partially_extended,L6tall-c,Exc,75
864691136010928046,axon_partially_extended,L5b,Exc,834
864691135448127572,axon_partially_extended,L5NP,Exc,205
864691136523472529,axon_partially_extended,L5b,Exc,519
864691135398243105,axon_partially_extended,L5ET,Exc,454
864691135868919318,axon_partially_extended,L6tall-a,Exc,546
864691135646292719,axon_partially_extended,L5b,Exc,829
864691135716679194,axon_partially_extended,L4b,Exc,470
864691136927176778,axon_partially_extended,DTC,Inh,512
864691136927187786,axon_partially_extended,L5b,Exc,798
864691136195652328,axon_partially_extended,L4b,Exc,356
864691135324705692,axon_partially_extended,L4c,Exc,725
864691135868684566,axon_partially_extended,L6short-a,Exc,657
864691135469215372,axon_partially_extended,L6short-b,Exc,120
864691136274695358,axon_partially_extended,L6short-a,Exc,440
864691135976425327,axon_partially_extended,L6tall-a,Exc,362
864691135477839784,axon_partially_extended,L6short-b,Exc,442
864691135499283987,axon_partially_extended,L6short-a,Exc,649
864691135209715833,axon_partially_extended,L6short-a,Exc,318
864691135868957462,axon_partially_extended,L6tall-a,Exc,408
864691136380718037,axon_partially_extended,L6short-b,Exc,771
864691136013161891,axon_partially_extended,L6short-b,Exc,234
864691135477841320,axon_partially_extended,L6tall-a,Exc,153
864691135214643256,axon_partially_extended,L6short-a,Exc,1171
864691134886792442,axon_partially_extended,DTC,Inh,204
864691135480144070,axon_partially_extended,PTC,Inh,1752
864691135756630226,axon_partially_extended,L5b,Exc,551
864691135234842713,axon_partially_extended,ITC,Inh,210
864691136313480509,axon_partially_extended,L4b,Exc,604
864691135764015926,axon_partially_extended,L4a,Exc,529
864691135839499155,axon_partially_extended,L6tall-a,Exc,152
864691135989177347,axon_partially_extended,L6tall-c,Exc,146
864691135787154372,axon_partially_extended,L2b,Exc,136
864691135309141062,axon_partially_extended,L2a,Exc,316
864691135569830124,axon_partially_extended,L2c,Exc,236
864691135777789357,axon_partially_extended,L3a,Exc,510
864691135105897037,axon_partially_extended,L3a,Exc,629
864691136022090744,axon_partially_extended,L3a,Exc,458
864691135817462863,axon_partially_extended,L3a,Exc,417
864691135928434132,axon_partially_extended,L3a,Exc,253
864691135214611512,axon_partially_extended,L6tall-b,Exc,204
864691135756460754,axon_partially_extended,L6tall-b,Exc,108
864691136913691121,axon_partially_extended,L6tall-a,Exc,209
864691135809354269,axon_partially_extended,L2c,Exc,827
864691135688874976,axon_partially_extended,L3b,Exc,376
864691135817371983,axon_partially_extended,L4a,Exc,383
864691135211926464,axon_partially_extended,L4a,Exc,590
864691135503350082,axon_partially_extended,L6tall-a,Exc,168
864691135473961522,axon_partially_extended,L6tall-c,Exc,49
864691135294767884,axon_partially_extended,L6tall-c,Exc,170
864691135809595933,axon_partially_extended,L2b,Exc,125
864691135809280541,axon_partially_extended,L3b,Exc,420
864691135455819114,axon_partially_extended,L4b,Exc,885
864691135405224174,axon_partially_extended,L4a,Exc,935
864691135866576604,axon_partially_extended,L3b,Exc,485
864691135395971573,axon_partially_extended,L4a,Exc,601
864691136013053859,axon_partially_extended,L4b,Exc,301
864691135388368001,axon_partially_extended,L4c,Exc,613
864691135891467401,axon_fully_extended,L4c,Exc,292
864691136424704815,axon_partially_extended,L4a,Exc,533
864691135492568551,axon_partially_extended,L4a,Exc,605
864691135375767369,axon_fully_extended,L5b,Exc,532
864691136210975676,axon_partially_extended,L4b,Exc,1308
864691135569866988,axon_partially_extended,L4b,Exc,805
864691136195834070,axon_partially_extended,L4a,Exc,649
864691136195796182,axon_partially_extended,PTC,Inh,3469
864691135196035882,axon_partially_extended,DTC,Inh,780
864691136067275672,axon_partially_extended,DTC,Inh,2032
864691135375361480,axon_partially_extended,L6tall-a,Exc,726
864691135619463567,axon_partially_extended,L3b,Exc,1410
864691135476528704,axon_partially_extended,L2a,Exc,439
864691135809663773,axon_partially_extended,L6tall-a,Exc,206
864691136239387708,axon_partially_extended,L6short-b,Exc,360
864691136742623580,axon_partially_extended,L6short-a,Exc,418
864691136125840678,axon_partially_extended,L6tall-a,Exc,332
864691135503287618,axon_partially_extended,L3b,Exc,1225
864691135878061395,axon_fully_extended,L5b,Exc,348
864691135430853424,axon_fully_extended,L2b,Exc,809
864691135280403873,axon_partially_extended,PTC,Inh,5044
864691135183646466,axon_partially_extended,L6tall-c,Exc,416
864691135465503813,axon_partially_extended,L5ET,Exc,303
864691135685087474,axon_partially_extended,L2a,Exc,394
864691135124146727,axon_partially_extended,L6short-a,Exc,187
864691136579408916,axon_partially_extended,L4a,Exc,1181
864691135473954354,axon_partially_extended,L6tall-a,Exc,613
864691135773694795,axon_partially_extended,L4b,Exc,810
864691135136735001,axon_partially_extended,L4a,Exc,1328
864691136274655166,axon_partially_extended,L3b,Exc,823
864691136125956134,axon_partially_extended,L5b,Exc,897
864691135473970738,axon_partially_extended,L5b,Exc,593
864691135293999030,axon_partially_extended,L2b,Exc,178
864691136138335101,axon_partially_extended,L6short-b,Exc,614
864691135917047910,axon_partially_extended,L6short-b,Exc,361
864691135577208606,axon_partially_extended,L6short-b,Exc,542
864691135350606039,axon_partially_extended,Unknown,Unknown,25
864691135309275718,axon_partially_extended,Unknown,Unknown,54
864691135885694832,axon_partially_extended,Unknown,Unknown,34
864691135336422633,axon_partially_extended,Unknown,Unknown,39
864691135343097029,axon_partially_extended,L6short-b,Exc,191
864691135101824288,axon_partially_extended,L6tall-b,Exc,182
864691135592276491,axon_partially_extended,L6tall-c,Exc,165
864691135939209988,axon_partially_extended,L6tall-c,Exc,43
864691135849610334,axon_partially_extended,L6tall-c,Exc,66
864691135917058150,axon_partially_extended,L6short-a,Exc,808
864691136107964377,axon_partially_extended,L6tall-c,Exc,184
864691135562519009,axon_partially_extended,L6short-a,Exc,523
864691135619527311,axon_partially_extended,L6tall-c,Exc,119
864691135849634142,axon_partially_extended,L6tall-a,Exc,416
864691135361780551,axon_partially_extended,L6tall-c,Exc,113
864691135592283403,axon_partially_extended,L6tall-c,Exc,335
864691136274712254,axon_partially_extended,L6short-b,Exc,467
864691135842794979,axon_partially_extended,L6short-b,Exc,279
864691135662408944,axon_partially_extended,L6tall-a,Exc,1244
864691135431088176,axon_partially_extended,L6tall-c,Exc,116
864691135577221406,axon_partially_extended,L6short-a,Exc,1018
864691135476769344,axon_partially_extended,L6tall-b,Exc,333
864691135503439170,axon_partially_extended,L6tall-c,Exc,52
864691135476793920,axon_partially_extended,L6tall-c,Exc,186
864691135867628165,axon_fully_extended,Unknown,Unknown,2357
864691135583913069,axon_partially_extended,L6tall-a,Exc,310
864691135431109168,axon_partially_extended,L6tall-b,Exc,234
864691135396312821,axon_partially_extended,L6tall-c,Exc,178
864691135388675969,axon_partially_extended,L6short-a,Exc,389
864691135271696549,axon_partially_extended,L6short-a,Exc,818
864691135686055351,axon_partially_extended,L6short-a,Exc,488
864691135480311494,axon_partially_extended,L6short-a,Exc,952
864691136053205235,axon_partially_extended,L6short-a,Exc,266
864691135701272610,axon_partially_extended,L6short-a,Exc,529
864691135431089968,axon_partially_extended,L6short-a,Exc,679
864691136041000190,axon_partially_extended,L6tall-a,Exc,663
864691135388660865,axon_partially_extended,L6tall-a,Exc,679
864691134919529994,axon_partially_extended,L6tall-a,Exc,152
864691135212078784,axon_partially_extended,L5b,Exc,389
864691135503448898,axon_partially_extended,L6short-a,Exc,864
864691135106015565,axon_partially_extended,L6tall-a,Exc,2130
864691135356753871,axon_fully_extended,L4c,Exc,1079
864691135849640798,axon_partially_extended,L3b,Exc,617
864691136603649745,axon_partially_extended,L4c,Exc,419
864691135396313845,axon_partially_extended,L4c,Exc,287
864691135476790080,axon_partially_extended,L6tall-a,Exc,100
864691135947876644,axon_partially_extended,L6tall-b,Exc,117
864691135939462453,axon_partially_extended,L6short-b,Exc,382
864691135456207722,axon_partially_extended,L5ET,Exc,457
864691136619096795,axon_partially_extended,L5a,Exc,791
864691135503452994,axon_partially_extended,PTC,Inh,3858
864691135258083503,axon_fully_extended,L2a,Exc,747
864691136335553971,axon_fully_extended,L2b,Exc,307
864691135868916246,axon_partially_extended,L4b,Exc,520
864691136725343485,axon_partially_extended,L4a,Exc,312
864691135562474977,axon_partially_extended,L4c,Exc,545
864691134886828794,axon_interareal,L2a,Exc,64
864691136058023640,axon_partially_extended,L6tall-a,Exc,180
864691136022146040,axon_fully_extended,L2a,Exc,601
864691135741458324,axon_partially_extended,L2a,Exc,853
864691135875121038,axon_partially_extended,L3b,Exc,270
864691136006493898,axon_partially_extended,L4a,Exc,503
864691135928650964,axon_partially_extended,L5a,Exc,464
864691135655894978,axon_partially_extended,L4a,Exc,308
864691135742301291,axon_partially_extended,L4b,Exc,779
864691135347045023,axon_partially_extended,L4b,Exc,661
864691135993550529,axon_partially_extended,L4b,Exc,604
864691136967855566,axon_partially_extended,L4b,Exc,611
864691137055712630,axon_partially_extended,L4b,Exc,644
864691135578667269,axon_partially_extended,L4b,Exc,895
864691135342958789,axon_partially_extended,L4a,Exc,1584
864691136813834611,axon_partially_extended,PTC,Inh,1478
864691135396115445,axon_partially_extended,L4a,Exc,1299
864691136196517452,axon_partially_extended,L4a,Exc,1123
864691135324725404,axon_partially_extended,L4b,Exc,407
864691136195798504,axon_partially_extended,L5ET,Exc,179
864691136006519498,axon_partially_extended,L4b,Exc,686
864691135809568029,axon_partially_extended,L4b,Exc,615
864691136905560754,axon_partially_extended,L5ET,Exc,820
864691135293678006,axon_partially_extended,L4c,Exc,1544
864691135493031519,axon_partially_extended,L4c,Exc,729
864691136725422845,axon_partially_extended,L4c,Exc,796
864691135164283693,axon_partially_extended,L4c,Exc,1430
864691136579459604,axon_partially_extended,L5a,Exc,1274
864691136975513884,axon_partially_extended,L5a,Exc,938
864691135702430587,axon_partially_extended,L4b,Exc,527
864691136025624889,axon_partially_extended,L6tall-c,Exc,56
864691135343081925,axon_partially_extended,L6tall-b,Exc,297
864691135014600950,axon_partially_extended,L5NP,Exc,644
864691135384404954,axon_partially_extended,L5NP,Exc,449
864691136392254847,axon_partially_extended,L5b,Exc,613
864691135885663600,axon_partially_extended,L5NP,Exc,1561
864691135928570068,axon_partially_extended,L5b,Exc,823
864691136927307850,axon_partially_extended,L5b,Exc,357
864691135492991839,axon_partially_extended,L5b,Exc,499
864691135782923600,axon_partially_extended,Unknown,Unknown,72
864691136195906774,axon_partially_extended,L6tall-c,Exc,165
864691135492688871,axon_partially_extended,Unknown,Unknown,305
864691135619541903,axon_partially_extended,L6tall-c,Exc,47
864691135878151251,axon_partially_extended,Unknown,Unknown,37
864691136033849019,axon_partially_extended,Unknown,Unknown,79
864691135727496511,axon_partially_extended,Unknown,Unknown,99
864691136975583516,axon_partially_extended,Unknown,Unknown,153
864691135662460400,axon_partially_extended,Unknown,Unknown,105
864691135782899536,axon_partially_extended,Unknown,Unknown,98
864691135782890064,axon_partially_extended,Unknown,Unknown,84
864691135587260796,axon_partially_extended,Unknown,Unknown,22
864691136392355711,axon_partially_extended,L6tall-c,Exc,179
864691136118346148,axon_partially_extended,L6tall-c,Exc,48
864691136991901845,axon_partially_extended,L6short-b,Exc,580
864691135183693826,axon_partially_extended,L6tall-b,Exc,289
864691136380816597,axon_partially_extended,L4a,Exc,1189
864691136118337956,axon_partially_extended,L4b,Exc,557
864691136118359716,axon_partially_extended,L5b,Exc,821
864691135465505605,axon_fully_extended,Unknown,Unknown,6325
864691135755605197,axon_fully_extended,Unknown,Unknown,5180
864691135119335645,axon_fully_extended,Unknown,Unknown,5093
864691135809757725,axon_fully_extended,Unknown,Unknown,1434
864691135388738177,axon_fully_extended,Unknown,Unknown,2929
864691135782873936,axon_fully_extended,Unknown,Unknown,3082
864691134966249759,axon_fully_extended,Unknown,Unknown,1837
864691136927366986,axon_fully_extended,Unknown,Unknown,2144
864691136091233847,axon_fully_extended,Unknown,Unknown,3530
864691135685030130,axon_fully_extended,Unknown,Unknown,2773
864691135527740251,axon_fully_extended,Unknown,Unknown,5353
864691135493077855,axon_partially_extended,Unknown,Unknown,44
864691135755693261,axon_partially_extended,Unknown,Unknown,327
864691136620397965,axon_partially_extended,Unknown,Unknown,225
864691135119409885,axon_partially_extended,L5NP,Exc,164
864691136274786494,axon_partially_extended,L5NP,Exc,299
864691135447638356,axon_fully_extended,L2c,Exc,819
864691136005978826,axon_partially_extended,PTC,Inh,3542
864691135441799752,axon_fully_extended,L2a,Exc,2231
864691135952122147,axon_fully_extended,L3a,Exc,713
864691136521831825,axon_fully_extended,L5b,Exc,1893
864691135855890478,axon_fully_extended,L2c,Exc,1264
864691135082864887,axon_fully_extended,L5a,Exc,1132
864691135801604706,axon_fully_extended,L3b,Exc,1046
864691135779297981,axon_partially_extended,L4c,Exc,1182
864691136967869902,axon_partially_extended,L6tall-a,Exc,138
864691135388828033,axon_partially_extended,L6short-a,Exc,271
864691135350542039,axon_fully_extended,L5b,Exc,1011
864691135773776459,axon_partially_extended,L6short-a,Exc,591
864691135577135390,axon_partially_extended,L6tall-a,Exc,259
864691136742774108,axon_partially_extended,L4b,Exc,516
864691135503836253,axon_partially_extended,L4a,Exc,1125
864691136195889622,axon_fully_extended,L2c,Exc,1618
864691135396410101,axon_partially_extended,L3b,Exc,1698
864691136108071129,axon_fully_extended,L3b,Exc,1243
864691136390474359,axon_fully_extended,L3b,Exc,807
864691135878154067,axon_fully_extended,PTC,Inh,2191
864691136380757461,axon_fully_extended,L5a,Exc,921
864691136022214648,axon_partially_extended,L4b,Exc,656
864691135569902316,axon_partially_extended,L4b,Exc,733
864691135375182792,axon_partially_extended,L5b,Exc,1305
864691135817602127,axon_partially_extended,L6short-a,Exc,1572
864691135339772902,axon_partially_extended,PTC,Inh,4056
864691135388828289,axon_partially_extended,DTC,Inh,12233
864691135640929595,axon_partially_extended,L6short-b,Exc,219
864691135157619556,axon_partially_extended,L4b,Exc,559
864691135646478063,axon_partially_extended,DTC,Inh,9511
864691135947969060,axon_partially_extended,PTC,Inh,3948
864691135839577235,axon_partially_extended,DTC,Inh,2542
864691136067392408,axon_partially_extended,PTC,Inh,5430
864691136968109774,axon_partially_extended,DTC,Inh,1499
864691135866357630,axon_partially_extended,PTC,Inh,3922
864691135124209447,axon_partially_extended,L6short-a,Exc,643
864691135356775887,axon_partially_extended,L2c,Exc,617
864691135546666792,axon_partially_extended,L2b,Exc,232
864691135732058297,axon_partially_extended,L3a,Exc,330
864691136991963797,axon_partially_extended,L3b,Exc,370
864691135587371132,axon_partially_extended,L3b,Exc,308
864691135646481135,axon_partially_extended,L4a,Exc,526
864691135698016410,axon_partially_extended,L4b,Exc,810
864691136275894285,axon_partially_extended,L4b,Exc,554
864691135779305405,axon_partially_extended,L6short-b,Exc,325
864691136067382936,axon_partially_extended,L4b,Exc,519
864691136067404440,axon_partially_extended,PTC,Inh,9635
864691135539971954,axon_partially_extended,L6tall-c,Exc,38
864691135584019053,axon_partially_extended,DTC,Inh,5093
864691135750642473,axon_partially_extended,L6short-a,Exc,1323
864691136335689907,axon_partially_extended,L4b,Exc,866
864691135234901849,axon_partially_extended,L4b,Exc,295
864691135941708033,axon_partially_extended,L4b,Exc,630
864691135866396798,axon_partially_extended,L4b,Exc,288
864691136953677535,axon_partially_extended,L4b,Exc,1043
864691135339729126,axon_partially_extended,L4b,Exc,716
864691135015154582,axon_partially_extended,PTC,Inh,5915
864691136058254808,axon_partially_extended,PTC,Inh,4231
864691136006826186,axon_partially_extended,L4b,Exc,332
864691136813937267,axon_partially_extended,L2c,Exc,626
864691135309290822,axon_partially_extended,L3a,Exc,319
864691136913993713,axon_partially_extended,L4a,Exc,1005
864691135584008045,axon_partially_extended,L3b,Exc,852
864691136991903125,axon_partially_extended,L4b,Exc,642
864691135405337326,axon_partially_extended,L4a,Exc,849
864691136118370724,axon_partially_extended,L3b,Exc,1199
864691134887026938,axon_partially_extended,L4a,Exc,767
864691136058291416,axon_partially_extended,L2c,Exc,303
864691136274783422,axon_partially_extended,L4c,Exc,341
864691135920430256,axon_partially_extended,L4b,Exc,897
864691135339729894,axon_partially_extended,L4b,Exc,453
864691135474051890,axon_partially_extended,L3a,Exc,231
864691135867644805,axon_partially_extended,L4c,Exc,530
864691134886912506,axon_partially_extended,L5b,Exc,628
864691136380795861,axon_partially_extended,L5a,Exc,978
864691135809954845,axon_partially_extended,L4b,Exc,737
864691135493079135,axon_partially_extended,L6tall-a,Exc,220
864691135993767617,axon_partially_extended,L6tall-c,Exc,464
864691135566657623,axon_partially_extended,L6tall-c,Exc,63
864691135164434989,axon_partially_extended,L6tall-c,Exc,164
864691136968094158,axon_partially_extended,L6short-a,Exc,523
864691136664680926,axon_partially_extended,L6tall-a,Exc,195
864691135566649431,axon_partially_extended,L6tall-a,Exc,338
864691136177129478,axon_partially_extended,L5a,Exc,354
864691135750649129,axon_partially_extended,L4b,Exc,1327
864691135503846837,axon_partially_extended,PTC,Inh,4575
864691135212086720,axon_partially_extended,L6tall-c,Exc,104
864691136814025587,axon_partially_extended,PTC,Inh,2631
864691135732038329,axon_partially_extended,L4b,Exc,1305
864691136372630152,axon_partially_extended,L6tall-c,Exc,727
864691136298624539,axon_partially_extended,L4c,Exc,752
864691135343499441,axon_partially_extended,L6tall-a,Exc,164
864691136177127174,axon_partially_extended,L5NP,Exc,208
864691135336441065,axon_partially_extended,Unknown,Unknown,54
864691135569900780,axon_partially_extended,Unknown,Unknown,43
864691135280481697,axon_partially_extended,L5a,Exc,300
864691136390601335,axon_partially_extended,L6short-b,Exc,20
864691134942169955,axon_partially_extended,L3b,Exc,1073
864691135875414414,axon_partially_extended,PTC,Inh,2909
864691135569933804,axon_partially_extended,L4c,Exc,1013
864691136013215395,axon_partially_extended,L5b,Exc,578
864691135778773856,axon_partially_extended,ITC,Inh,193
864691135857993774,axon_partially_extended,L4c,Exc,541
864691135867745157,axon_partially_extended,L4b,Exc,324
864691135571192966,axon_partially_extended,L5b,Exc,565
864691135124248359,axon_partially_extended,L5b,Exc,1008
864691135447653010,axon_partially_extended,L5a,Exc,656
864691135849699166,axon_partially_extended,L5a,Exc,646
864691135396485877,axon_partially_extended,L6short-a,Exc,948
864691135646493679,axon_fully_extended,DTC,Inh,707
864691135572271141,unproofread,L3a,Exc,166
864691136904361650,unproofread,L5a,Exc,255
864691136120035096,unproofread,L4a,Exc,45
864691135683776242,unproofread,L5a,Exc,92
864691136701293053,unproofread,ITC,Inh,12
864691136051486451,unproofread,L4b,Exc,73
864691135503055709,unproofread,L4a,Exc,76
864691135539071090,unproofread,L3a,Exc,17
864691136194599912,unproofread,Unknown,Unknown,13
864691135658299778,unproofread,Unknown,Unknown,1
864691135134712345,unproofread,Unknown,Unknown,1
864691135992448449,unproofread,L3b,Exc,38
864691135891586697,unproofread,L3b,Exc,36454
864691135502498114,unproofread,L3b,Exc,45
864691135837759635,unproofread,L6tall-a,Exc,2
864691136451450879,unproofread,L6tall-c,Exc,262
864691135489164274,unproofread,L5NP,Exc,14
864691136131075537,unproofread,Unknown,Unknown,0
864691135776191633,unproofread,Unknown,Unknown,1
864691135059299227,unproofread,L6tall-c,Exc,29
864691135915953766,unproofread,L4c,Exc,429
864691136024731705,unproofread,L2c,Exc,12
864691135687804640,unproofread,L3b,Exc,19
864691136521561489,unproofread,L6tall-a,Exc,203
864691136177037062,unproofread,DTC,Inh,7371
864691135463522629,unproofread,L6tall-b,Exc,9
864691136089237559,unproofread,Unknown,Unknown,10
864691136990700181,unproofread,L4c,Exc,27
864691135987893251,unproofread,L4a,Exc,69
864691136040206078,unproofread,L4b,Exc,5
864691136244301642,unproofread,Unknown,Unknown,0
864691136423611951,unproofread,L5a,Exc,172
864691135017072423,unproofread,Unknown,Unknown,7
864691135326968370,unproofread,Unknown,Unknown,4
864691135256530863,unproofread,L2b,Exc,59
864691136100896117,unproofread,L5a,Exc,468
864691135387610241,unproofread,L5a,Exc,290
864691135431159960,unproofread,Unknown,Unknown,4
864691134606726885,unproofread,Unknown,Unknown,0
864691135516339923,unproofread,Unknown,Unknown,323
864691136723544061,unproofread,L4c,Exc,52
864691135447126914,unproofread,Unknown,Unknown,3
864691135687659744,unproofread,L4b,Exc,86
864691135182189314,unproofread,L6tall-a,Exc,30
864691136273635085,unproofread,Unknown,Unknown,65
864691135992431809,unproofread,L4b,Exc,33
864691135440493640,unproofread,STC,Inh,125
864691136319540949,unproofread,Unknown,Unknown,3
864691135808565533,unproofread,L3b,Exc,105
864691135163365933,unproofread,L4c,Exc,316
864691135163154989,unproofread,L6tall-a,Exc,52
864691135342006725,unproofread,L6short-a,Exc,76
864691136952880863,unproofread,L6tall-c,Exc,84
864691135374656073,unproofread,L6tall-c,Exc,12
864691135560508385,unproofread,Unknown,Unknown,27
864691135565413463,unproofread,L4a,Exc,82
864691136281524524,unproofread,Unknown,Unknown,2
864691135495146640,unproofread,PTC,Inh,2866
864691136134417291,unproofread,L4c,Exc,369
864691136107882466,unproofread,Unknown,Unknown,13
864691135731125689,unproofread,L6tall-c,Exc,21
864691135719287089,unproofread,L6tall-b,Exc,4
864691135387625490,unproofread,Unknown,Unknown,1
864691135781160016,unproofread,Unknown,Unknown,4
864691136304812695,unproofread,Unknown,Unknown,154
864691135491685215,unproofread,Unknown,Unknown,20
864691135658999682,unproofread,L5a,Exc,158
864691136595252898,unproofread,L6tall-a,Exc,77
864691135391438867,unproofread,Unknown,Unknown,3
864691136483794220,unproofread,Unknown,Unknown,36
864691136100729717,unproofread,L2c,Exc,101
864691135616719465,unproofread,L3b,Exc,10
864691135918807472,unproofread,L3a,Exc,65
864691135307684422,unproofread,L5a,Exc,940
864691135688842644,unproofread,Unknown,Unknown,44
864691135324806044,unproofread,STC,Inh,249
864691135262046825,unproofread,Unknown,Unknown,3
864691135349074391,unproofread,Unknown,Unknown,8
864691135476775592,unproofread,L2c,Exc,17
864691137053671030,unproofread,L2c,Exc,90
864691136005193793,unproofread,Unknown,Unknown,0
864691136854136686,unproofread,L6tall-a,Exc,160
864691135353223457,unproofread,Unknown,Unknown,0
864691135611331079,unproofread,L2c,Exc,644
864691135775786925,unproofread,L4b,Exc,79
864691136105461721,unproofread,L2c,Exc,112
864691135257207215,unproofread,L6tall-a,Exc,198
864691135304004007,unproofread,L2a,Exc,62
864691136024779833,unproofread,L2b,Exc,3
864691135631373764,unproofread,Unknown,Unknown,9
864691136296698139,unproofread,Unknown,Unknown,87
864691136812679539,unproofread,L5b,Exc,39
864691135582626925,unproofread,DTC,Inh,558
864691135118706909,unproofread,L6tall-c,Exc,138
864691135269769125,unproofread,L6tall-c,Exc,4
864691135639902523,unproofread,L3a,Exc,210
864691135939325697,unproofread,Unknown,Unknown,0
864691136016259818,unproofread,ITC,Inh,2
